"LAKENUMBER_TO_USE"	"Lac"	"Mesure"	"date"	"Green_Algae_ug.L"	"Bluegreen_ug.L"	"Diatoms_ug.L"	"Cryptophyta_ug.L"	"Yellow.sub_ug.L"	"Total_conc_ug.L"	"treatment"	"Year"	"Month"	"Day"
11	"LAC 11"	"Mesure 1"	2018-06-18 11:21:40	10.7633333333333	0.126666666666667	1.67666666666667	0	2.16	12.57	"No perch - Phosphorus"	2018	6	18
11	"LAC 11"	"Mesure 1"	2018-05-22 15:15:00	10.0833333333333	0.176666666666667	1.04	0	1.51	11.3	"No perch - Phosphorus"	2018	5	22
11	"LAC 11"	"Mesure 1"	2018-03-19 16:15:00	6.02666666666667	0.65	4.70666666666667	0.18	1.32	11.56	"No perch - Phosphorus"	2018	3	19
11	"LAC 11"	"Mesure 1"	2018-08-20 15:44:00	27.6866666666667	0.303333333333333	5.11333333333333	0	0.656666666666667	33.1066666666667	"No perch - Phosphorus"	2018	8	20
11	"LAC 11"	"Mesure 1"	2018-07-18 14:35:00	25.1633333333333	0.596666666666667	4.66	0	1.86	30.42	"No perch - Phosphorus"	2018	7	18
11	"LAC 11"	"Mesure 1"	2018-11-13 11:54:00	16.33	1.67666666666667	11.0233333333333	0	3.01666666666667	29.0366666666667	"No perch - Phosphorus"	2018	11	13
11	"LAC 11"	"Mesure 1"	2018-04-17 14:54:00	4.99333333333333	0	2.21333333333333	0	1.11333333333333	7.20666666666667	"No perch - Phosphorus"	2018	4	17
11	"LAC 11"	"Mesure 1"	2018-10-24 12:20:00	9.11	1.49666666666667	4.43333333333333	0	2.66666666666667	15.0366666666667	"No perch - Phosphorus"	2018	10	24
11	"LAC 11"	"Mesure 1"	2018-01-18 15:37:40	3.37333333333333	0.82	4.98666666666667	0	1.62666666666667	9.18333333333333	"No perch - Phosphorus"	2018	1	18
12	"LAC 12"	"Mesure 1"	2018-01-18 15:40:00	3.26333333333333	0.896666666666667	5.83	0	1.88	9.98666666666667	"No perch - Control"	2018	1	18
12	"LAC 12"	"Mesure 1"	2018-08-20 15:46:00	15.9233333333333	0.24	2.83	0	1.24	18.9933333333333	"No perch - Control"	2018	8	20
12	"LAC 12"	"Mesure 1"	2018-03-19 16:18:00	4.66	0.673333333333333	2.14	0	1.33333333333333	7.47333333333333	"No perch - Control"	2018	3	19
12	"LAC 12"	"Mesure 1"	2018-10-24 12:23:00	8.20666666666667	1.15333333333333	7.9	0	2.51666666666667	17.2566666666667	"No perch - Control"	2018	10	24
12	"LAC 12"	"Mesure 1"	2018-02-13 15:06:40	2.69333333333333	0.353333333333333	1.70666666666667	0	1.37666666666667	4.75333333333333	"No perch - Control"	2018	2	13
12	"LAC 12"	"Mesure 1"	2018-09-14 14:18:00	11.7633333333333	0.2	5.00333333333333	0	1.22	16.9666666666667	"No perch - Control"	2018	9	14
12	"LAC 12"	"Mesure 1"	2018-05-22 15:30:00	3.47	0.72	2.50333333333333	0	1.20666666666667	6.69333333333333	"No perch - Control"	2018	5	22
12	"LAC 12"	"Mesure 1"	2018-04-17 15:03:00	2.34333333333333	1.16	1.1	0	1.04333333333333	4.60333333333333	"No perch - Control"	2018	4	17
12	"LAC 12"	"Mesure 1"	2018-11-13 11:56:00	10.89	0.983333333333333	12.1766666666667	0	2.19	24.0533333333333	"No perch - Control"	2018	11	13
12	"LAC 12"	"Mesure 1"	2018-07-18 14:37:00	6.24333333333333	0.39	3.68	0	1.41	10.3133333333333	"No perch - Control"	2018	7	18
12	"LAC 12"	"Mesure 1"	2018-12-18 12:11:00	7.43	0.736666666666667	5.52666666666667	0	2.59333333333333	13.69	"No perch - Control"	2018	12	18
12	"LAC 12"	"Mesure 1"	2018-06-18 11:25:00	6.21666666666667	0	0.856666666666667	0	1.56333333333333	7.07333333333333	"No perch - Control"	2018	6	18
13	"LAC 13"	"Mesure 1"	2018-01-18 15:43:00	1.79333333333333	0.83	3.02	0.216666666666667	1.87	5.86666666666667	"No perch - Control"	2018	1	18
13	"LAC 13"	"Mesure 1"	2018-03-19 16:21:20	1.45666666666667	0.403333333333333	2.87333333333333	0	1.35333333333333	4.73333333333333	"No perch - Control"	2018	3	19
13	"LAC 13"	"Mesure 1"	2018-02-13 15:10:20	0.92	0.266666666666667	3.21	0	1.49666666666667	4.39333333333333	"No perch - Control"	2018	2	13
13	"LAC 13"	"Mesure 1"	2018-08-20 15:48:00	12.9733333333333	0.56	18.4666666666667	0	1.16666666666667	31.9966666666667	"No perch - Control"	2018	8	20
13	"LAC 13"	"Mesure 1"	2018-04-17 15:06:00	1.62333333333333	0	2.95	0	1.10666666666667	4.57	"No perch - Control"	2018	4	17
13	"LAC 13"	"Mesure 1"	2018-10-24 12:26:00	7.12	0.696666666666667	12.5933333333333	0	2.58333333333333	20.41	"No perch - Control"	2018	10	24
13	"LAC 13"	"Mesure 1"	2018-09-14 14:20:00	23.8	0.75	2.52333333333333	0	1.69333333333333	27.0766666666667	"No perch - Control"	2018	9	14
13	"LAC 13"	"Mesure 1"	2018-05-22 15:34:00	8.55333333333333	0	2.59	0	1.19333333333333	11.14	"No perch - Control"	2018	5	22
13	"LAC 13"	"Mesure 1"	2018-12-18 12:13:00	7.6	0.446666666666667	0.606666666666667	0.793333333333333	2.61	9.44333333333333	"No perch - Control"	2018	12	18
13	"LAC 13"	"Mesure 1"	2018-11-13 11:57:00	5.34666666666667	1.56666666666667	8.44	0	3.12	15.3533333333333	"No perch - Control"	2018	11	13
13	"LAC 13"	"Mesure 1"	2018-06-18 11:30:00	9.95	0.38	4.38	0	2.19	14.7066666666667	"No perch - Control"	2018	6	18
13	"LAC 13"	"Mesure 1"	2018-07-18 15:07:40	7.76	0.143333333333333	4.90333333333333	0	1.81666666666667	12.8066666666667	"No perch - Control"	2018	7	18
14	"LAC 14"	"Mesure 1"	2018-10-24 12:29:00	1.64333333333333	0.996666666666667	2.98333333333333	0	2.89	5.62	"No perch - Phosphorus"	2018	10	24
14	"LAC 14"	"Mesure 1"	2018-11-13 11:59:00	2.63666666666667	1.90333333333333	4.38333333333333	0	2.93	8.93	"No perch - Phosphorus"	2018	11	13
14	"LAC 14"	"Mesure 1"	2018-04-17 15:09:00	3.50333333333333	0.22	1.70333333333333	0	1.11333333333333	5.42	"No perch - Phosphorus"	2018	4	17
14	"LAC 14"	"Mesure 1"	2018-12-18 12:15:00	5.32	0.77	5.39	0	2.62	11.4766666666667	"No perch - Phosphorus"	2018	12	18
14	"LAC 14"	"Mesure 1"	2018-01-18 15:46:00	2.41666666666667	0.816666666666667	3.45333333333333	0.106666666666667	1.62	6.79666666666667	"No perch - Phosphorus"	2018	1	18
14	"LAC 14"	"Mesure 1"	2018-03-19 16:24:00	4.43	0.926666666666667	2.67	0	1.13666666666667	8.02666666666667	"No perch - Phosphorus"	2018	3	19
14	"LAC 14"	"Mesure 1"	2018-05-22 15:47:20	4.63333333333333	0.123333333333333	2.77	0	0.983333333333333	7.52666666666667	"No perch - Phosphorus"	2018	5	22
14	"LAC 14"	"Mesure 1"	2018-02-13 15:13:40	6.62	0.506666666666667	4.71333333333333	0	1.28666666666667	11.8333333333333	"No perch - Phosphorus"	2018	2	13
14	"LAC 14"	"Mesure 1"	2018-08-20 15:50:00	9.06	0.253333333333333	12.3433333333333	0	0.736666666666667	21.6566666666667	"No perch - Phosphorus"	2018	8	20
14	"LAC 14"	"Mesure 1"	2018-06-18 11:33:20	19.66	0.243333333333333	2.11666666666667	0	0.516666666666667	22.02	"No perch - Phosphorus"	2018	6	18
14	"LAC 14"	"Mesure 1"	2018-09-14 14:23:00	6.39	0.4	7.70333333333333	0	0.52	14.4966666666667	"No perch - Phosphorus"	2018	9	14
14	"LAC 14"	"Mesure 1"	2018-07-18 15:14:00	23.0233333333333	0	59.2033333333333	0	0	82.2266666666667	"No perch - Phosphorus"	2018	7	18
15	"LAC 15"	"Mesure 1"	2018-03-19 16:28:00	3.77333333333333	0.51	4.62333333333333	0	1.62	8.90333333333333	"Perch - Control"	2018	3	19
15	"LAC 15"	"Mesure 1"	2018-04-17 15:12:00	5.46333333333333	0	3.34	0	1.57666666666667	8.80666666666667	"Perch - Control"	2018	4	17
15	"LAC 15"	"Mesure 1"	2018-10-24 12:32:00	16.5633333333333	0.59	1.72666666666667	0	1.89	18.88	"Perch - Control"	2018	10	24
15	"LAC 15"	"Mesure 1"	2018-05-22 16:00:40	5.44666666666667	0.293333333333333	1.91666666666667	0	0.94	7.65666666666667	"Perch - Control"	2018	5	22
15	"LAC 15"	"Mesure 1"	2018-11-13 12:01:00	13.8366666666667	1.18333333333333	2.79333333333333	0	1.98333333333333	17.81	"Perch - Control"	2018	11	13
15	"LAC 15"	"Mesure 1"	2018-01-18 15:49:40	2.91333333333333	1.02666666666667	5.48666666666667	0.85	1.58666666666667	10.2766666666667	"Perch - Control"	2018	1	18
15	"LAC 15"	"Mesure 1"	2018-08-20 15:52:00	14.7733333333333	0.896666666666667	9.58333333333333	0	1.47666666666667	25.25	"Perch - Control"	2018	8	20
15	"LAC 15"	"Mesure 1"	2018-06-18 11:37:00	2.91333333333333	0.00666666666666667	1.72	0	1.14	4.64	"Perch - Control"	2018	6	18
15	"LAC 15"	"Mesure 1"	2018-12-18 12:17:00	4.39666666666667	0.573333333333333	2.10333333333333	0.796666666666667	2.31333333333333	7.87	"Perch - Control"	2018	12	18
15	"LAC 15"	"Mesure 1"	2018-02-13 15:17:00	3.14666666666667	0.866666666666667	4.95	0	1.58	8.96333333333333	"Perch - Control"	2018	2	13
15	"LAC 15"	"Mesure 1"	2018-09-14 14:25:00	10.2866666666667	0.553333333333333	8.61666666666667	0	1.05	19.4566666666667	"Perch - Control"	2018	9	14
15	"LAC 15"	"Mesure 1"	2018-07-18 15:16:00	3.51666666666667	0.8	4.97	0	1.53666666666667	9.28666666666667	"Perch - Control"	2018	7	18
16	"LAC 16"	"Mesure 1"	2018-09-14 14:27:00	31.0566666666667	3.91	3.45	0	2.37666666666667	38.42	"Perch - Phosphorus"	2018	9	14
16	"LAC 16"	"Mesure 1"	2018-06-18 11:41:00	24.95	0.566666666666667	0.77	0	1.97666666666667	26.2866666666667	"Perch - Phosphorus"	2018	6	18
16	"LAC 16"	"Mesure 1"	2018-10-24 12:34:00	44.06	6.22	2.26	0	3.98333333333333	52.54	"Perch - Phosphorus"	2018	10	24
16	"LAC 16"	"Mesure 1"	2018-03-19 16:32:00	3.48	0.483333333333333	9.66	0	2.23333333333333	13.62	"Perch - Phosphorus"	2018	3	19
16	"LAC 16"	"Mesure 1"	2018-02-13 15:20:00	0.946666666666667	1.45	4.15333333333333	0	1.71666666666667	6.55	"Perch - Phosphorus"	2018	2	13
16	"LAC 16"	"Mesure 1"	2018-07-18 15:18:00	30.5633333333333	3.57333333333333	7.41333333333333	0	3.75333333333333	41.55	"Perch - Phosphorus"	2018	7	18
16	"LAC 16"	"Mesure 1"	2018-11-13 12:03:00	24.0066666666667	4.87333333333333	4.28666666666667	0	3.55333333333333	33.16	"Perch - Phosphorus"	2018	11	13
16	"LAC 16"	"Mesure 1"	2018-04-17 15:15:00	2.84333333333333	0.44	1.36333333333333	0	1.13	4.64666666666667	"Perch - Phosphorus"	2018	4	17
16	"LAC 16"	"Mesure 1"	2018-08-20 15:54:00	44.51	2.12333333333333	9.07666666666667	0	1.77	55.7033333333333	"Perch - Phosphorus"	2018	8	20
16	"LAC 16"	"Mesure 1"	2018-01-18 15:52:00	3.41333333333333	1.10333333333333	6.47333333333333	0	1.82333333333333	10.9866666666667	"Perch - Phosphorus"	2018	1	18
16	"LAC 16"	"Mesure 1"	2018-12-18 12:18:40	20.77	5.57666666666667	4.63666666666667	0	4.24666666666667	30.98	"Perch - Phosphorus"	2018	12	18
16	"LAC 16"	"Mesure 1"	2018-05-22 16:05:40	12.3766666666667	1.04333333333333	1.71	0	2.05	15.1333333333333	"Perch - Phosphorus"	2018	5	22
1	"LAC 1"	"Mesure 1"	2019-06-18 14:04:00	10.9733333333333	0	15.7066666666667	0	0	26.6766666666667	"No perch - Phosphorus"	2019	6	18
1	"LAC 1"	"Mesure 1"	2019-04-25 11:07:00	10.5666666666667	0.133333333333333	3.64333333333333	0	2.35666666666667	14.3366666666667	"No perch - Phosphorus"	2019	4	25
1	"LAC 1"	"Mesure 1"	2019-01-17 14:17:00	3.77333333333333	1.16666666666667	3.87	6.64666666666667	3.26	15.4566666666667	"No perch - Phosphorus"	2019	1	17
1	"LAC 1"	"Mesure 1"	2019-07-15 11:40:00	17.04	0	35.31	0	0	52.35	"No perch - Phosphorus"	2019	7	15
1	"LAC 1"	"Mesure 1"	2019-05-21 14:18:00	18.31	0	4.28333333333333	0	1.40333333333333	22.5866666666667	"No perch - Phosphorus"	2019	5	21
1	"LAC 1"	"Mesure 1"	2019-02-18 11:28:00	6.51333333333333	0.833333333333333	14.67	0	3.49333333333333	22.0133333333333	"No perch - Phosphorus"	2019	2	18
1	"LAC 1"	"Mesure 1"	2019-08-20 11:14:00	8.43	0	18.5166666666667	0	1.24333333333333	26.9433333333333	"No perch - Phosphorus"	2019	8	20
1	"LAC 1"	"Mesure 1"	2019-11-13 16:00:00	0	1.28	1.51333333333333	0	2.55666666666667	2.79666666666667	"No perch - Phosphorus"	2019	11	13
1	"LAC 1"	"Mesure 1"	2019-03-26 15:43:00	10.81	0.316666666666667	0.326666666666667	0	2.3	11.4533333333333	"No perch - Phosphorus"	2019	3	26
1	"LAC 1"	"Mesure 1"	2019-09-18 12:33:00	3.49	0	11.21	0	1.33	14.7033333333333	"No perch - Phosphorus"	2019	9	18
1	"LAC 1"	"Mesure 1"	2019-12-19 12:19:20	1.59	0.74	0.433333333333333	0	2.98333333333333	2.76	"No perch - Phosphorus"	2019	12	19
1	"LAC 1"	"Mesure 1"	2019-10-17 11:56:00	1.10666666666667	0.546666666666667	8.44666666666667	0	2.11333333333333	10.0966666666667	"No perch - Phosphorus"	2019	10	17
2	"LAC 2"	"Mesure 1"	2019-06-18 14:08:00	14.7866666666667	0	2.47	0	0.923333333333333	17.2533333333333	"No perch - Control"	2019	6	18
2	"LAC 2"	"Mesure 1"	2019-07-15 11:42:40	22.8333333333333	0	4.84333333333333	0	0.63	27.6766666666667	"No perch - Control"	2019	7	15
2	"LAC 2"	"Mesure 1"	2019-04-25 11:09:40	2.15666666666667	0.29	0.62	0	1.51333333333333	3.07	"No perch - Control"	2019	4	25
2	"LAC 2"	"Mesure 1"	2019-08-20 11:18:40	17.4866666666667	0.343333333333333	15.3633333333333	0	1.59666666666667	33.1933333333333	"No perch - Control"	2019	8	20
2	"LAC 2"	"Mesure 1"	2019-10-17 11:59:00	21.42	0.576666666666667	3.08666666666667	0	1.78666666666667	25.0833333333333	"No perch - Control"	2019	10	17
2	"LAC 2"	"Mesure 1"	2019-05-21 14:21:00	8.00333333333333	0	1.05333333333333	0	1.27666666666667	9.05333333333333	"No perch - Control"	2019	5	21
2	"LAC 2"	"Mesure 1"	2019-01-17 14:20:00	11.3666666666667	0.116666666666667	0	0	2.50666666666667	11.4866666666667	"No perch - Control"	2019	1	17
2	"LAC 2"	"Mesure 1"	2019-09-18 13:34:00	20.53	0	6.45	0	1.21333333333333	26.98	"No perch - Control"	2019	9	18
2	"LAC 2"	"Mesure 1"	2019-02-18 11:32:00	25.95	0	0	0	1.10666666666667	25.95	"No perch - Control"	2019	2	18
2	"LAC 2"	"Mesure 1"	2019-03-26 15:46:00	5.83666666666667	0.02	3.64	0	0.763333333333333	9.49333333333333	"No perch - Control"	2019	3	26
2	"LAC 2"	"Mesure 1"	2019-11-13 16:03:00	5.79333333333333	1.40333333333333	8.81333333333333	0	3.07	16.01	"No perch - Control"	2019	11	13
2	"LAC 2"	"Mesure 1"	2019-12-19 12:22:00	7.43333333333333	1.09	12.6533333333333	0	3.31666666666667	21.1733333333333	"No perch - Control"	2019	12	19
3	"LAC 3"	"Mesure 1"	2019-06-18 14:13:00	15.5233333333333	0	9.66666666666667	0	0.203333333333333	25.19	"Perch - Phosphorus"	2019	6	18
3	"LAC 3"	"Mesure 1"	2019-07-15 11:45:00	39.15	0	31.2666666666667	0	0	70.4166666666667	"Perch - Phosphorus"	2019	7	15
3	"LAC 3"	"Mesure 1"	2019-02-18 11:36:00	3.82	0.923333333333333	9.62666666666667	1.11	1.29333333333333	15.48	"Perch - Phosphorus"	2019	2	18
3	"LAC 3"	"Mesure 1"	2019-01-17 14:22:00	1.84666666666667	1.67333333333333	8.47	7.22666666666667	3.54333333333333	19.21	"Perch - Phosphorus"	2019	1	17
3	"LAC 3"	"Mesure 1"	2019-04-25 11:11:20	1.10666666666667	0.976666666666667	1.08	0	1.34666666666667	3.16	"Perch - Phosphorus"	2019	4	25
3	"LAC 3"	"Mesure 1"	2019-03-26 15:51:00	5.78666666666667	0	9.4	0	0.266666666666667	15.1866666666667	"Perch - Phosphorus"	2019	3	26
3	"LAC 3"	"Mesure 1"	2019-09-18 13:37:00	11.86	0.733333333333333	14.53	0	0.91	27.1266666666667	"Perch - Phosphorus"	2019	9	18
3	"LAC 3"	"Mesure 1"	2019-05-21 14:24:00	5.89	0	9.91333333333333	0	1.70333333333333	15.8033333333333	"Perch - Phosphorus"	2019	5	21
3	"LAC 3"	"Mesure 1"	2019-11-13 16:05:20	12.0266666666667	1.82666666666667	8.48	0	3.05	22.3366666666667	"Perch - Phosphorus"	2019	11	13
3	"LAC 3"	"Mesure 1"	2019-10-17 12:02:00	7.03	2.06	5.05666666666667	0	2.8	14.15	"Perch - Phosphorus"	2019	10	17
3	"LAC 3"	"Mesure 1"	2019-08-20 11:21:20	11.8266666666667	1.5	14.4633333333333	0	1.35333333333333	27.79	"Perch - Phosphorus"	2019	8	20
3	"LAC 3"	"Mesure 1"	2019-12-19 12:25:00	19.41	0.913333333333333	16.27	0	3.36	36.5933333333333	"Perch - Phosphorus"	2019	12	19
4	"LAC 4"	"Mesure 1"	2019-06-18 14:16:00	6.27666666666667	0	3.82	0	0.753333333333333	10.0966666666667	"Perch - Control"	2019	6	18
4	"LAC 4"	"Mesure 1"	2019-02-18 11:40:00	4.04333333333333	0.466666666666667	5.39333333333333	0.686666666666667	1.62333333333333	10.5933333333333	"Perch - Control"	2019	2	18
4	"LAC 4"	"Mesure 1"	2019-09-18 13:39:40	12.8933333333333	0	3.65	0	1.59666666666667	16.5433333333333	"Perch - Control"	2019	9	18
4	"LAC 4"	"Mesure 1"	2019-07-15 11:47:00	36.9066666666667	0	5.59666666666667	0	0.623333333333333	42.5066666666667	"Perch - Control"	2019	7	15
4	"LAC 4"	"Mesure 1"	2019-04-25 11:13:00	4.53	0.343333333333333	3.34333333333333	0	1.71333333333333	8.21666666666667	"Perch - Control"	2019	4	25
4	"LAC 4"	"Mesure 1"	2019-11-13 16:08:00	31.3266666666667	0	0	0	2.29333333333333	31.3266666666667	"Perch - Control"	2019	11	13
4	"LAC 4"	"Mesure 1"	2019-03-26 16:00:00	7.45	0.473333333333333	2.00666666666667	0	1.57666666666667	9.93	"Perch - Control"	2019	3	26
4	"LAC 4"	"Mesure 1"	2019-08-20 11:24:00	14.47	0	14.7133333333333	0	1.12333333333333	29.1833333333333	"Perch - Control"	2019	8	20
4	"LAC 4"	"Mesure 1"	2019-05-21 14:27:40	1.93666666666667	0.293333333333333	1.23333333333333	0	1.12	3.46	"Perch - Control"	2019	5	21
4	"LAC 4"	"Mesure 1"	2019-12-19 12:29:00	21.3866666666667	0	4.07333333333333	0	2.06	25.46	"Perch - Control"	2019	12	19
4	"LAC 4"	"Mesure 1"	2019-10-17 12:04:00	29.0466666666667	0	0	0	2.16666666666667	29.0466666666667	"Perch - Control"	2019	10	17
4	"LAC 4"	"Mesure 1"	2019-01-17 14:25:00	4.98	0.81	22.5266666666667	0	2.54666666666667	28.32	"Perch - Control"	2019	1	17
5	"LAC 5"	"Mesure 1"	2019-12-19 12:32:00	0.773333333333333	2.03	15.96	0	4.54666666666667	18.76	"Perch - Control"	2019	12	19
5	"LAC 5"	"Mesure 1"	2019-09-18 13:42:00	9.83666666666667	0.283333333333333	3.60333333333333	0	1.56666666666667	13.7266666666667	"Perch - Control"	2019	9	18
5	"LAC 5"	"Mesure 1"	2019-06-18 14:18:00	11.7833333333333	0	6.63	0	0.853333333333333	18.4133333333333	"Perch - Control"	2019	6	18
5	"LAC 5"	"Mesure 1"	2019-05-21 14:31:00	11.15	0	12.88	0	0.45	24.03	"Perch - Control"	2019	5	21
5	"LAC 5"	"Mesure 1"	2019-10-17 12:06:40	7.49	0.783333333333333	10.43	0	3.48	18.7033333333333	"Perch - Control"	2019	10	17
5	"LAC 5"	"Mesure 1"	2019-02-18 11:44:20	1.01	0.713333333333333	8.98333333333333	0	2.95	10.7066666666667	"Perch - Control"	2019	2	18
5	"LAC 5"	"Mesure 1"	2019-07-15 11:49:40	18.2466666666667	0	10.8	0	1.06666666666667	29.0433333333333	"Perch - Control"	2019	7	15
5	"LAC 5"	"Mesure 1"	2019-11-13 16:11:00	0	1.02	6.54	0	3.42333333333333	7.56	"Perch - Control"	2019	11	13
5	"LAC 5"	"Mesure 1"	2019-04-25 11:15:00	9.10333333333333	0	7.50666666666667	0	0.86	16.61	"Perch - Control"	2019	4	25
5	"LAC 5"	"Mesure 1"	2019-03-26 16:02:00	2.90333333333333	0.343333333333333	3.71666666666667	0	2.11333333333333	6.96333333333333	"Perch - Control"	2019	3	26
5	"LAC 5"	"Mesure 1"	2019-01-17 14:27:20	1.86	0.976666666666667	13.06	0	3.35666666666667	15.9	"Perch - Control"	2019	1	17
5	"LAC 5"	"Mesure 1"	2019-08-20 11:27:00	4.60333333333333	0.263333333333333	5.73	0	1.64333333333333	10.5933333333333	"Perch - Control"	2019	8	20
6	"LAC 6"	"Mesure 1"	2019-08-20 11:29:00	13.89	0.16	14.6033333333333	0	1.24333333333333	28.6533333333333	"Perch - Phosphorus"	2019	8	20
6	"LAC 6"	"Mesure 1"	2019-12-19 12:35:00	1.97	1.37333333333333	2.25666666666667	0	3.71	5.60333333333333	"Perch - Phosphorus"	2019	12	19
6	"LAC 6"	"Mesure 1"	2019-05-21 14:34:20	7.17333333333333	0	8.93333333333333	0	0.196666666666667	16.1033333333333	"Perch - Phosphorus"	2019	5	21
6	"LAC 6"	"Mesure 1"	2019-01-17 14:30:00	0.72	0.936666666666667	11.4333333333333	0.27	2.52333333333333	13.36	"Perch - Phosphorus"	2019	1	17
6	"LAC 6"	"Mesure 1"	2019-09-18 13:44:20	5.92333333333333	0.12	7.14666666666667	0	1.36666666666667	13.1866666666667	"Perch - Phosphorus"	2019	9	18
6	"LAC 6"	"Mesure 1"	2019-06-18 14:21:20	18.82	0	37.26	0	0	56.0766666666667	"Perch - Phosphorus"	2019	6	18
6	"LAC 6"	"Mesure 1"	2019-11-13 16:13:40	2.56	1.04666666666667	4.86333333333333	0	3.31333333333333	8.46666666666667	"Perch - Phosphorus"	2019	11	13
6	"LAC 6"	"Mesure 1"	2019-02-18 11:49:00	5.33333333333333	0.336666666666667	12.8133333333333	0	0.51	18.4833333333333	"Perch - Phosphorus"	2019	2	18
6	"LAC 6"	"Mesure 1"	2019-10-17 12:10:00	9.22333333333333	0.93	8.05	0	2.7	18.2066666666667	"Perch - Phosphorus"	2019	10	17
6	"LAC 6"	"Mesure 1"	2019-07-15 11:52:00	23.7966666666667	0	21.28	0	0.00666666666666667	45.0733333333333	"Perch - Phosphorus"	2019	7	15
6	"LAC 6"	"Mesure 1"	2019-03-26 16:04:00	5.50666666666667	0	6.63333333333333	0	0.943333333333333	12.1366666666667	"Perch - Phosphorus"	2019	3	26
6	"LAC 6"	"Mesure 1"	2019-04-25 11:17:00	5.61	0	8.97333333333333	0	0.593333333333333	14.5833333333333	"Perch - Phosphorus"	2019	4	25
7	"LAC 7"	"Mesure 1"	2019-06-18 14:24:00	11.7133333333333	0	6.65333333333333	0	0.64	18.37	"No perch - Control"	2019	6	18
7	"LAC 7"	"Mesure 1"	2019-08-20 11:31:00	15.71	0.15	8.44666666666667	0	0.62	24.31	"No perch - Control"	2019	8	20
7	"LAC 7"	"Mesure 1"	2019-11-13 16:16:00	5.16666666666667	1.71666666666667	3.49666666666667	0	3.88666666666667	10.38	"No perch - Control"	2019	11	13
7	"LAC 7"	"Mesure 1"	2019-07-15 11:55:00	15.8733333333333	0	7.7	0	0.596666666666667	23.5733333333333	"No perch - Control"	2019	7	15
7	"LAC 7"	"Mesure 1"	2019-01-17 14:32:00	18.3833333333333	0.12	8.19333333333333	0	1.71333333333333	26.7	"No perch - Control"	2019	1	17
7	"LAC 7"	"Mesure 1"	2019-09-18 13:47:00	9.37	0.333333333333333	2.67333333333333	0	1.30333333333333	12.3733333333333	"No perch - Control"	2019	9	18
7	"LAC 7"	"Mesure 1"	2019-12-19 12:38:00	0.673333333333333	1.41333333333333	3.28	0.98	3.8	6.35	"No perch - Control"	2019	12	19
7	"LAC 7"	"Mesure 1"	2019-02-18 11:55:00	11.2733333333333	0	6.74333333333333	0	1.43	18.02	"No perch - Control"	2019	2	18
7	"LAC 7"	"Mesure 1"	2019-10-17 12:12:00	43.3533333333333	0.456666666666667	0.953333333333333	0	2.90333333333333	44.7666666666667	"No perch - Control"	2019	10	17
7	"LAC 7"	"Mesure 1"	2019-03-26 16:06:00	20.1433333333333	0	3.92333333333333	0	0.913333333333333	24.0633333333333	"No perch - Control"	2019	3	26
7	"LAC 7"	"Mesure 1"	2019-04-25 11:20:00	3.84666666666667	0.983333333333333	5.44666666666667	0	1.78	10.2766666666667	"No perch - Control"	2019	4	25
7	"LAC 7"	"Mesure 1"	2019-05-21 14:38:20	6.02666666666667	0.0866666666666667	3.17666666666667	0	1.00666666666667	9.28666666666667	"No perch - Control"	2019	5	21
8	"LAC 8"	"Mesure 1"	2019-08-20 11:34:00	15.1033333333333	0.69	19.4333333333333	0	1.7	35.2266666666667	"No perch - Phosphorus"	2019	8	20
8	"LAC 8"	"Mesure 1"	2019-01-17 14:34:40	8.59666666666667	0.946666666666667	5.37333333333333	0.246666666666667	2.14666666666667	15.1666666666667	"No perch - Phosphorus"	2019	1	17
8	"LAC 8"	"Mesure 1"	2019-09-18 13:50:00	41.06	0	4.54666666666667	0	1.41333333333333	45.6033333333333	"No perch - Phosphorus"	2019	9	18
8	"LAC 8"	"Mesure 1"	2019-02-18 11:58:00	14.0233333333333	0	7.08333333333333	0	1.15666666666667	21.1066666666667	"No perch - Phosphorus"	2019	2	18
8	"LAC 8"	"Mesure 1"	2019-10-17 12:14:00	9.80666666666667	1.92333333333333	6.95666666666667	0	2.40666666666667	18.6866666666667	"No perch - Phosphorus"	2019	10	17
8	"LAC 8"	"Mesure 1"	2019-03-26 16:08:40	7.2	0.386666666666667	5.82666666666667	0	1.72666666666667	13.4133333333333	"No perch - Phosphorus"	2019	3	26
8	"LAC 8"	"Mesure 1"	2019-11-13 16:19:00	2.44666666666667	1.48666666666667	5.57333333333333	0	3.30333333333333	9.50666666666667	"No perch - Phosphorus"	2019	11	13
8	"LAC 8"	"Mesure 1"	2019-06-18 14:27:00	12.3	0	8.91333333333333	0	0.186666666666667	21.21	"No perch - Phosphorus"	2019	6	18
8	"LAC 8"	"Mesure 1"	2019-04-25 11:22:00	16.9666666666667	0.683333333333333	2.25	0	2.14666666666667	19.8966666666667	"No perch - Phosphorus"	2019	4	25
8	"LAC 8"	"Mesure 1"	2019-12-19 12:40:20	0.84	1.15333333333333	5.31666666666667	0	3.25666666666667	7.31	"No perch - Phosphorus"	2019	12	19
8	"LAC 8"	"Mesure 1"	2019-07-15 11:57:40	30.5566666666667	0	17.1333333333333	0	1.20333333333333	47.6933333333333	"No perch - Phosphorus"	2019	7	15
